Ensembl ID	Mouse Gene 2.1 ST probeset ID	Mouse Genome 430 2.0 probeset ID	MGI Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000030298	17469802	1416241_at	Sec13	0,0068992526	8,7467490021	0,251924072	0,8021256798	0,9152034156	-6,5833836103
ENSMUSG00000031181	17535175	1429928_at	Ctag2	-0,0145101784	4,4966915584	-0,2515924588	0,8023805898	0,9152034156	-6,5834671502
ENSMUSG00000054046	17477191	1456539_at	Klk13	-0,0162639741	4,0781847244	-0,251844903	0,8021865349	0,9152034156	-6,5834035645
ENSMUSG00000014956	17436315	1433540_x_at	Ppp1cb	0,0095322929	11,2489043247	0,2528760319	0,801394032	0,914691963	-6,5831431831
ENSMUSG00000031555	17508300	1416094_at	Adam9	0,0069410689	9,0984668863	0,2531471325	0,8011857051	0,9145773259	-6,5830745484
ENSMUSG00000051029	17286385	1426318_at	Serpinb1b	-0,0207181178	4,5878306771	-0,2531603752	0,8011755291	0,9145773259	-6,5830711939
ENSMUSG00000061458	17274267	1433739_at	Nol10	0,0155074485	6,1682027739	0,2531726757	0,8011660771	0,9145773259	-6,5830680778
ENSMUSG00000102887	17366586	1439480_at	Gm10857	0,0192005502	3,877087698	0,2538757482	0,8006258732	0,9143076286	-6,5828897209
ENSMUSG00000041264	17444940	1433927_at	Uspl1	-0,0089732927	8,6943352729	-0,2541039175	0,8004505809	0,9142306083	-6,5828317323
ENSMUSG00000021697	17289728	1434789_at	Depdc1b	0,0173438788	4,7741570398	0,2543691359	0,8002468386	0,9141210687	-6,5827642626
ENSMUSG00000090211	17333407	1438830_at	Gm16050	0,0199769004	4,6133895776	0,2544918864	0,8001525457	0,9141210687	-6,582733012
ENSMUSG00000001802	17489713	1436083_at	Lrp3	-0,0129734604	7,1809366644	-0,2558258782	0,7991280105	0,913540618	-6,5823924257
ENSMUSG00000006998	17324034	1415831_at	Psmd2	0,0150532505	5,2970790985	0,2562049606	0,7988369318	0,913540618	-6,5822953168
ENSMUSG00000026416	17226720	1421608_at	Il20	-0,0134989557	5,1329881359	-0,2554234541	0,7994370437	0,913540618	-6,5824953572
ENSMUSG00000032281	17527271	1422428_at	Acsbg1	0,0090163899	9,0759653083	0,25542329	0,7994371697	0,913540618	-6,5824953991
ENSMUSG00000034910	17519238	1431091_at	Pygo1	-0,0196380981	5,9437896751	-0,255311318	0,7995231621	0,913540618	-6,5825240104
ENSMUSG00000040280	17238054	1434905_at	Ndufa4l2	-0,012753326	6,2973645543	-0,2559732925	0,7990148149	0,913540618	-6,5823546799
ENSMUSG00000045409	17344706	1418851_at	Trim39	-0,0104361873	7,3754875145	-0,2553915388	0,7994615538	0,913540618	-6,5825035135
ENSMUSG00000048495	17223313	1434692_at	Tyw5	-0,0100568221	7,7056388506	-0,2554080778	0,7994488522	0,913540618	-6,5824992869
ENSMUSG00000020741	17252767	1428106_at	Cluh	-0,0090861767	8,5398274374	-0,256698045	0,7984583596	0,9133087996	-6,5821687896
ENSMUSG00000098188	17233534	1454736_at	Sowahc	0,0106875996	6,9563705041	0,256740782	0,79842555	0,9133087996	-6,5821578117
ENSMUSG00000040463	17252369	1423431_a_at	Mybbp1a	0,0112603793	7,2642495275	0,2572050922	0,7980691182	0,9131099898	-6,5820384265
ENSMUSG00000046623	17430222	1422179_at	Gjb4	-0,0152347424	4,3968148101	-0,257471648	0,7978645138	0,9131099898	-6,5819697914
ENSMUSG00000061577	17504174	1436230_at	Adgrg5	0,0187076851	5,0705089577	0,2573727718	0,7979404081	0,9131099898	-6,5819952592
ENSMUSG00000078994	17293961	1439475_at	Zfp429	0,0181822102	5,0487983924	0,2573161355	0,7979838812	0,9131099898	-6,5820098427
ENSMUSG00000094584	17362861	1431521_at	Ms4a18	0,0248439265	3,7599679609	0,2576717487	0,7977109289	0,9131099898	-6,5819182212
ENSMUSG00000028069	17398915	1419205_x_at	Gpatch4	-0,0195130136	6,0949730212	-0,2584660385	0,7971013605	0,9128536942	-6,5817131216
ENSMUSG00000028978	17435282	1422622_at	Nos3	-0,0111267009	6,8079739948	-0,2582972195	0,797230908	0,9128536942	-6,5817567663
ENSMUSG00000034127	17237412	1424649_a_at	Tspan8	-0,0196128142	5,0753142701	-0,258677421	0,796939159	0,9128536942	-6,5816584328
ENSMUSG00000040935	17431992	1437084_at	Padi6	0,0174854784	4,8681778665	0,2581984773	0,797306683	0,9128536942	-6,5817822809
ENSMUSG00000053353	17379258	1430525_at	2310001K24Rik	-0,0233396438	5,512618491	-0,2582969292	0,7972311308	0,9128536942	-6,5817568413
ENSMUSG00000053863	17439825	1421650_at	Mepe	0,0209995955	4,7152360556	0,2586127992	0,7969887447	0,9128536942	-6,5816751565
ENSMUSG00000024666	17362708	1452978_at	Tmem138	0,0099439659	6,3114604663	0,2594915647	0,7963145211	0,912497186	-6,5814473815
ENSMUSG00000034641	17271724	1424832_at	Cd300ld	0,0112649042	5,1601917726	0,2595816338	0,7962454254	0,912497186	-6,5814239922
ENSMUSG00000060427	17509842	1424091_at	Zfp868	-0,0132616785	7,0152204532	-0,2594460505	0,7963494375	0,912497186	-6,5814591977
ENSMUSG00000044835	17218694	1430395_at	Ankrd45	0,0172688622	7,5068947033	0,2601532431	0,7958069586	0,9122455157	-6,5812753668
ENSMUSG00000045767	17287760	1424005_at	B230219D22Rik	-0,0075660054	10,7097373837	-0,2602661152	0,7957203852	0,9122455157	-6,5812459801
ENSMUSG00000099579	17496726	1420681_at	1700120K04Rik	0,0193018151	4,9442320722	0,2605165103	0,7955283402	0,9121728311	-6,5811807434
ENSMUSG00000037003	17315272	1452264_at	Tns2	0,0157058059	6,4080103878	0,2607026723	0,7953855682	0,9121325029	-6,5811322011
ENSMUSG00000027253	17373283	1426288_at	Lrp4	0,0108836424	6,9796700937	0,2609549601	0,7951920941	0,9120340118	-6,5810663612
ENSMUSG00000070563	17490935	1429705_at	Spaca4	0,0208814757	5,5836507489	0,2613194485	0,7949125986	0,9118368198	-6,580971128
ENSMUSG00000075486	17309143	1435863_at	Commd6	0,0148184595	7,644266081	0,2618635422	0,7944954294	0,9114816287	-6,5808287209
ENSMUSG00000030463	17490043	1449995_at	4933421I07Rik	-0,0170471985	4,3586055952	-0,2621406572	0,7942829821	0,9113612398	-6,5807560774
ENSMUSG00000045942	17262471	1436433_at	BC049762	-0,0232034587	4,5101546021	-0,2625040776	0,7940043937	0,9112193517	-6,5806606934
ENSMUSG00000087626	17458602	1441070_at	Gm15050	0,0207187552	4,952891464	0,2624421959	0,7940518286	0,9112193517	-6,5806769443
ENSMUSG00000038523	17378232	1452863_at	1700003F12Rik	0,0210156911	5,6457840858	0,2629671795	0,7936494312	0,9110042287	-6,5805389559
ENSMUSG00000027668	17396710	1449697_s_at	Mfn1	0,0106415678	8,5148369323	0,26354547	0,7932062398	0,9106911189	-6,5803866379
ENSMUSG00000079017	17283549	1426278_at	Ifi27l2a	-0,0201039115	4,8780062392	-0,2634632791	0,7932692252	0,9106911189	-6,5804083068
ENSMUSG00000030157	17463501	1419477_at	Clec2d	-0,0289852711	4,5391129348	-0,2643386171	0,792598498	0,9101676331	-6,5801771854
ENSMUSG00000078698	17491335	1426121_at	Mrgpra3	-0,0188125572	4,2679711266	-0,264578723	0,7924145446	0,9100796768	-6,580113655
ENSMUSG00000019933	17234131	1430036_at	Mrln	0,0152748433	4,9732531277	0,2651534653	0,7919742631	0,9098087417	-6,5799613485
ENSMUSG00000025779	17211286	1449874_at	Ly96	-0,0178751555	4,9733100042	-0,2653976384	0,7917872348	0,9098087417	-6,579896543
ENSMUSG00000028841	17431234	1455399_at	Cnksr1	-0,0183084491	4,2352165023	-0,2651797303	0,7919541444	0,9098087417	-6,5799543804
ENSMUSG00000054199	17399194	1431314_a_at	Gon4l	0,0098788774	8,284871108	0,2650267699	0,7920713122	0,9098087417	-6,579994951
ENSMUSG00000071451	17286499	1435431_at	Psmg4	0,0091576509	7,1029351976	0,2650938295	0,7920199439	0,9098087417	-6,5799771673
ENSMUSG00000074030	17514131	1436048_at	Exoc8	0,0138502653	8,145649898	0,265659659	0,7915865498	0,9098087417	-6,5798269344
ENSMUSG00000034471	17272019	1450691_at	Caskin2	-0,0101949112	6,9685045235	-0,2661113052	0,7912406614	0,9096721083	-6,579706789
ENSMUSG00000074139	17520339	1457453_at	1700057G04Rik	-0,0186646776	3,8704325429	-0,2660227244	0,7913084967	0,9096721083	-6,579730369
ENSMUSG00000038372	17291653	1434158_at	Gmds	-0,0101213559	7,0353086676	-0,2666333467	0,7908409142	0,9093812303	-6,5795676637
ENSMUSG00000071104	17500932	1458388_at	Ccdc110	-0,0241517706	4,0375532659	-0,2671765963	0,7904249874	0,9090262676	-6,5794225977
ENSMUSG00000069565	17235278	1419275_at	Dazap1	-0,0077189479	8,4051399332	-0,2674804543	0,7901923722	0,9088820542	-6,579341329
ENSMUSG00000051251	17229813	1419533_at	Nhlh1	0,0195184786	4,3824712829	0,2677068796	0,7900190472	0,9088060067	-6,5792807102
ENSMUSG00000021803	17305143	1418304_at	Cdhr1	-0,028468474	6,3935226855	-0,2680422298	0,7897623617	0,9087193371	-6,579190836
ENSMUSG00000042380	17418749	1449189_at	Smim12	0,0085170376	8,8086005398	0,2681726618	0,7896625321	0,9087193371	-6,5791558499
ENSMUSG00000045316	17342038	1419547_at	Fahd1	0,0111787739	7,0345658532	0,2679453577	0,7898365077	0,9087193371	-6,5792168094
ENSMUSG00000048484	17507284	1435919_at	Gm7461	0,0200771154	4,1262228104	0,2684641885	0,7894394172	0,9086489504	-6,5790775913
ENSMUSG00000051355	17261016	1424121_at	Commd1	-0,0147657096	6,7728704958	-0,2684454477	0,7894537596	0,9086489504	-6,5790826247
ENSMUSG00000026241	17225191	1422790_at	Nppc	-0,0230201185	6,1400856412	-0,2690707751	0,7889752337	0,9085049927	-6,5789144852
ENSMUSG00000032422	17529496	1456039_at	Snx14	-0,0096809478	8,5722238667	-0,2688889828	0,7891143401	0,9085049927	-6,5789634062
ENSMUSG00000034274	17246878	1452672_at	Thoc5	-0,0100618774	7,9220945328	-0,2691606806	0,7889064411	0,9085049927	-6,5788902791
ENSMUSG00000070699	17475898	1448522_at	Sars2	-0,0171952634	6,3522900765	-0,2689125036	0,7890963417	0,9085049927	-6,5789570785
ENSMUSG00000037221	17454069	1453961_a_at	Mospd3	0,0120354067	6,7599797133	0,2696581564	0,7885258204	0,9083538583	-6,5787561934
ENSMUSG00000044469	17338734	1449125_at	Tnfaip8l1	-0,0093892585	6,9342111629	-0,2698326077	0,7883923593	0,9083538583	-6,5787091147
ENSMUSG00000045538	17512630	1428702_at	Ddx28	-0,0145826729	6,6944090302	-0,2696207393	0,7885544465	0,9083538583	-6,5787662871
ENSMUSG00000038518	17286927	1450710_at	Jarid2	-0,0249690009	7,2298110516	-0,270207238	0,7881057762	0,9082072682	-6,5786079117
ENSMUSG00000035493	17287827	1448123_s_at	Tgfbi	-0,0179968512	5,1101468965	-0,270595562	0,7878087489	0,9081523083	-6,5785028617
ENSMUSG00000037190	17530909	1418482_at	Cyb561d2	0,0103700458	7,0575823052	0,2706878991	0,7877381254	0,9081523083	-6,5784778604
ENSMUSG00000071113	17500517	1439752_at	Mboat4	0,016096625	4,600554495	0,2704722815	0,7879030422	0,9081523083	-6,578536228
ENSMUSG00000086396	17370892	1433039_at	4930555B11Rik	0,0137085938	3,9511738749	0,270409644	0,7879509528	0,9081523083	-6,5785531753
ENSMUSG00000090291	17362671	1457132_at	Lrrc10b	-0,0246620488	7,7958582535	-0,2706197469	0,7877902511	0,9081523083	-6,5784963142
ENSMUSG00000000881	17536624	1416918_at	Dlg3	-0,0078122185	9,8823764468	-0,2720269351	0,786714173	0,9078229498	-6,5781143453
ENSMUSG00000016942	17318988	1428676_at	Tmprss6	0,0157822436	6,3829826095	0,2717635082	0,786915584	0,9078229498	-6,5781860005
ENSMUSG00000025888	17514424	1449265_at	Casp1	0,0231741796	4,7895107374	0,2714834522	0,7871297253	0,9078229498	-6,5782621031
ENSMUSG00000030752	17482932	1451384_at	Kdm8	-0,0144014928	5,7925938264	-0,2720146693	0,7867235509	0,9078229498	-6,5781176833
ENSMUSG00000031065	17533640	1460169_a_at	Cdk16	0,0176331195	6,3734797377	0,2715610343	0,7870704015	0,9078229498	-6,5782410287
ENSMUSG00000032030	17527139	1456102_a_at	Cul5	-0,0102359023	8,3349510347	-0,2717740294	0,7869075394	0,9078229498	-6,57818314
ENSMUSG00000058550	17326011	1429597_at	Dppa4	-0,0151299649	3,909335318	-0,2720231636	0,7867170565	0,9078229498	-6,5781153717
ENSMUSG00000036596	17447331	1426251_at	Cpz	0,0158118757	4,3666393455	0,2725549345	0,7863105195	0,9077426493	-6,577970515
ENSMUSG00000029130	17435643	1432156_a_at	Rnf32	0,0169257363	4,6846292807	0,2727159717	0,7861874189	0,9077241556	-6,5779265921
ENSMUSG00000037363	17508380	1435499_at	Letm2	0,0130943848	6,9035958134	0,2727907229	0,7861302793	0,9077241556	-6,5779061949
ENSMUSG00000036299	17351837	1415752_at	BC031181	-0,0071988679	10,6918313599	-0,273298502	0,7857421653	0,9075391343	-6,577767491
ENSMUSG00000042874	17291692	1429638_at	D930007J09Rik	0,0186751186	4,4953037548	0,2732057532	0,7858130525	0,9075391343	-6,5777928452
ENSMUSG00000002111	17373177	1418747_at	Spi1	0,0126894639	6,1042604112	0,2736237336	0,7854936079	0,907417459	-6,5776785162
ENSMUSG00000009487	17478116	1420797_at	Otog	0,0198049758	4,9732630545	0,2740307842	0,7851825521	0,9071817493	-6,5775670093
ENSMUSG00000040253	17403224	1425156_at	Gbp7	0,027578942	5,5823607988	0,2742695357	0,785000122	0,9070946066	-6,5775015292
ENSMUSG00000086429	17469684	1452239_at	Gt(ROSA)26Sor	-0,015192786	7,2274866448	-0,2745971125	0,7847498401	0,9069290244	-6,5774115952
ENSMUSG00000032754	17441671	1417811_at	Slc8b1	0,0096081176	6,4645632958	0,2748792414	0,7845343006	0,9068035542	-6,5773340529
ENSMUSG00000056329	17367381	1432209_at	1810010K12Rik	0,0204236803	3,8745303264	0,2751264929	0,7843454206	0,9067088682	-6,5772660313
ENSMUSG00000033365	17428967	1433464_at	Ipo13	-0,0116194162	8,6955768651	-0,2754838456	0,7840724553	0,9065169399	-6,5771676118
ENSMUSG00000009114	17234508	1453919_at	2610028H24Rik	-0,0239142359	4,6903579594	-0,2762385677	0,7834960478	0,9063388297	-6,5769593332
ENSMUSG00000022512	17329479	1450014_at	Cldn1	-0,0242819505	4,7300492493	-0,2760973769	0,7836038709	0,9063388297	-6,5769983405
ENSMUSG00000047749	17465997	1456756_at	Zc3hav1l	-0,0120749415	6,373632255	-0,2758255283	0,7838114852	0,9063388297	-6,5770733889
ENSMUSG00000074781	17236739	1422559_at	Ube2n	0,0082780822	9,5531001201	0,2758774715	0,7837718143	0,9063388297	-6,5770590548
ENSMUSG00000023284	17440377	1425320_at	Zfp605	-0,0186408626	5,6026216116	-0,2764083274	0,7833664133	0,906318696	-6,5769124069
ENSMUSG00000000216	17482681	1419079_at	Scnn1g	0,0128118805	4,6309954458	0,2770774022	0,7828555444	0,9059645957	-6,5767271759
ENSMUSG00000034538	17473660	1424974_at	Zfp418	0,0168374497	5,5909356194	0,2772968848	0,7826879805	0,9059645957	-6,5766663156
ENSMUSG00000054013	17284194	1436754_at	Tmem179	-0,0109879397	9,1462513785	-0,2769491315	0,7829534774	0,9059645957	-6,5767627217
ENSMUSG00000074652	17378395	1444305_at	Myh7b	-0,0117799192	5,9577998379	-0,2771855915	0,782772946	0,9059645957	-6,5766971821
ENSMUSG00000044172	17334538	1430194_at	Ptx4	0,0176982906	4,2958491755	0,2778402984	0,7822731563	0,9056718856	-6,576515426
ENSMUSG00000021731	17296476	1427158_at	Mrps30	-0,0103499185	8,0077885804	-0,2780585898	0,7821065377	0,9056026663	-6,5764547302
ENSMUSG00000031955	17513158	1450622_at	Bcar1	0,0094126448	7,7696738058	0,2790858197	0,7813226067	0,9048185434	-6,5761684712
ENSMUSG00000045092	17409621	1423571_at	S1pr1	-0,0125330997	9,3521294905	-0,2791183197	0,7812978081	0,9048185434	-6,5761593972
ENSMUSG00000014725	17308099	1460427_a_at	Adam28	-0,0236061456	3,8555742439	-0,2793906235	0,7810900396	0,9047964287	-6,5760833288
ENSMUSG00000029491	17440232	1419740_at	Pde6b	-0,0137773255	4,1435511209	-0,2802579106	0,7804284046	0,9042140458	-6,5758405584
ENSMUSG00000033159	17224462	1427879_at	Cnppd1	-0,0088751349	7,9500682183	-0,2801894643	0,7804806149	0,9042140458	-6,5758597451
ENSMUSG00000040128	17423792	1433668_at	Pnrc1	0,0103654043	8,815018782	0,2803929656	0,7803253888	0,9042140458	-6,5758026864
ENSMUSG00000017221	17256113	1448479_at	Psmd3	0,0123329253	8,9879939641	0,2810123677	0,7798529784	0,9038574922	-6,5756287613
ENSMUSG00000030559	17480030	1417700_at	Rab38	0,0154799551	5,5465244812	0,2817203614	0,779313103	0,9038398165	-6,5754294914
ENSMUSG00000054484	17375161	1455350_at	Tmem62	0,0099391957	8,4729492471	0,2812338764	0,7796840568	0,9038398165	-6,5755664698
ENSMUSG00000068101	17319596	1418184_at	Cenpm	-0,0107500621	5,9465083964	-0,2811721801	0,7797311051	0,9038398165	-6,5755838246
ENSMUSG00000071489	17305585	1422171_at	Ptgdr	-0,0230118765	5,3871019307	-0,2815750155	0,7794239265	0,9038398165	-6,5754704408
ENSMUSG00000107875	17466574	1443450_at	Gm44696	-0,0197552548	4,7789893256	-0,2813607782	0,7795872868	0,9038398165	-6,5755307611
ENSMUSG00000033032	17354810	1454727_at	Afap1l1	-0,0082163381	7,4927977843	-0,2821045633	0,7790201784	0,9036335594	-6,5753211459
ENSMUSG00000029649	17444876	1416979_at	Pomp	-0,009578589	10,3768350585	-0,2823074254	0,7788655247	0,9035778093	-6,5752638791
ENSMUSG00000040877	17278637	1456645_at	Wdr25	0,0165468117	6,1264079216	0,283147568	0,7782251304	0,9029584493	-6,5750262748
ENSMUSG00000035885	17362274	1448222_x_at	Cox8a	0,0102680694	11,667769562	0,2840984026	0,7775005488	0,9022412255	-6,5747565163
ENSMUSG00000074274	17475175	1457086_at	D930028M14Rik	0,0271557724	5,1718448087	0,2841944809	0,7774273436	0,9022412255	-6,5747292081
ENSMUSG00000086405	17369261	1453938_at	9330198N18Rik	0,0188982389	5,0628231435	0,2843673009	0,7772956716	0,9022412255	-6,5746800644
ENSMUSG00000092225	17490097	1443052_at	Gm2381	-0,0256738288	4,2659871931	-0,2843540218	0,7773057887	0,9022412255	-6,5746838416
ENSMUSG00000052234	17267520	1449136_at	Epx	-0,0206540085	3,9409730603	-0,2846626448	0,7770706634	0,9022364078	-6,5745960106
ENSMUSG00000026124	17211739	1421524_at	Cfc1	0,0221372247	5,2691280324	0,2853503418	0,7765468151	0,901751692	-6,5743999575
ENSMUSG00000071454	17273620	1437651_a_at	Dtnb	0,0181226455	7,0165393823	0,2855522384	0,7763930417	0,9016966454	-6,57434231
ENSMUSG00000034634	17318020	1416930_at	Ly6d	0,0220398574	5,4458814	0,2858719204	0,7761495762	0,9016428019	-6,5742509481
ENSMUSG00000036779	17503596	1433738_at	Papd5	-0,0079879622	8,8720059023	-0,2857527696	0,7762403171	0,9016428019	-6,5742850121
ENSMUSG00000086486	17307148	1431472_at	Ift88os	-0,0190724505	3,7603294365	-0,2861354935	0,7759488595	0,901551327	-6,5741755449
ENSMUSG00000068463	17324412	1443581_at	B630019A10Rik	0,0172142716	5,3497169086	0,2867789913	0,7754588865	0,9011055491	-6,5739911617
ENSMUSG00000006724	17237887	1427372_at	Cyp27b1	-0,0238019945	3,8302801622	-0,2872006632	0,7751378664	0,901065614	-6,5738701149
ENSMUSG00000042888	17309113	1431150_at	Prr30	-0,0234799449	3,9345009332	-0,2869797648	0,7753060321	0,901065614	-6,573933549
ENSMUSG00000046523	17302056	1420537_at	Kctd4	0,0116999266	7,5981499374	0,2869637497	0,7753182245	0,901065614	-6,573938146
ENSMUSG00000044296	17262404	1441207_at	Zfp879	0,0159057599	4,5955211063	0,2873920512	0,7749921752	0,9010572856	-6,5738151159
ENSMUSG00000037347	17533535	1449402_at	Chst7	-0,0207581617	5,1403089802	-0,2880418073	0,7744976192	0,9006406931	-6,5736281234
ENSMUSG00000047003	17312242	1454927_at	Zfp41	-0,0121646743	6,3880571814	-0,2880023854	0,7745276221	0,9006406931	-6,5736394806
ENSMUSG00000013418	17268243	1421522_at	B4galnt2	-0,0212049947	4,2347142959	-0,2889796636	0,7737839445	0,9000228454	-6,5733574769
ENSMUSG00000048200	17484925	1427367_at	Cracr2b	0,0168949419	5,7371212404	0,2893749689	0,7734831904	0,8997964875	-6,573243137
ENSMUSG00000020017	17236552	1418645_at	Hal	-0,0264192311	3,9847838865	-0,2896161115	0,7732997428	0,8997065495	-6,5731733113
ENSMUSG00000027793	17405274	1449177_at	Ccna1	0,0239981686	4,1092838333	0,2899733743	0,7730279815	0,8995138228	-6,5730697552
ENSMUSG00000039725	17394478	1452931_at	Trp53rka	-0,0186596912	6,1828802766	-0,2909101261	0,7723155528	0,8988082017	-6,5727976241
ENSMUSG00000030713	17477245	1423542_at	Klk7	0,0153266364	4,3480731381	0,2913912907	0,7719496891	0,8985057689	-6,5726575034
ENSMUSG00000087230	17227436	1454233_at	Mroh3	0,0163793854	5,1982457589	0,2913987932	0,7719439849	0,8985057689	-6,5726553168
ENSMUSG00000020793	17258563	1422942_at	Galr2	-0,0322342015	3,9818995208	-0,2925182825	0,7710929615	0,8979108103	-6,5723284071
ENSMUSG00000028602	17432687	1421649_at	Tnfrsf8	-0,0231800363	5,0045347741	-0,2923423494	0,7712266851	0,8979108103	-6,5723798652
ENSMUSG00000035351	17236313	1423969_at	Nup37	0,0136489016	6,742087297	0,2925827631	0,7710439527	0,8979108103	-6,5723095396
ENSMUSG00000058407	17222429	1436108_at	Txndc9	0,0183221434	5,5670248076	0,2924048536	0,7711791761	0,8979108103	-6,5723615871
ENSMUSG00000026209	17224587	1439452_x_at	Dnpep	0,0157374428	6,1844194044	0,2934533138	0,7703823785	0,897516886	-6,5720544048
ENSMUSG00000047434	17329710	1437017_at	Xxylt1	0,0216191367	6,795645699	0,293344803	0,7704648318	0,897516886	-6,5720862476
ENSMUSG00000002769	17345562	1417422_at	Gnmt	-0,0175015648	4,6351990045	-0,2944790246	0,7696031114	0,8974029032	-6,5717528275
ENSMUSG00000006398	17429177	1416664_at	Cdc20	0,0186885054	5,3102106439	0,2945572709	0,7695436748	0,8974029032	-6,5717297786
ENSMUSG00000020883	17268729	1418419_at	Fbxl20	0,0152495253	6,458622791	0,2938747218	0,7700621917	0,8974029032	-6,5719306302
ENSMUSG00000023999	17338492	1442238_a_at	Kif6	0,0202737071	4,9906924132	0,2939956818	0,7699702934	0,8974029032	-6,5718950696
ENSMUSG00000025094	17360823	1437079_at	Slc18a2	0,0249094208	5,3067257591	0,2944379063	0,7696343458	0,8974029032	-6,5717649372
ENSMUSG00000027913	17407496	1453092_at	Crct1	-0,0251043023	3,8796023029	-0,2942503922	0,7697767904	0,8974029032	-6,5718201403
ENSMUSG00000050445	17532409	1449309_at	Cyp8b1	-0,0267061638	4,5928044672	-0,2938793536	0,7700586726	0,8974029032	-6,5719292688
ENSMUSG00000071266	17334009	1429690_at	Zfp946	-0,0141414438	7,2473331642	-0,2941091721	0,7698840732	0,8974029032	-6,5718616916
ENSMUSG00000074569	17395032	1446314_at	Gcnt7	0,0222875805	5,2432250573	0,293752229	0,7701552579	0,8974029032	-6,5719666267
ENSMUSG00000024985	17360501	1429427_s_at	Tcf7l2	0,0180107277	5,6758014147	0,2952430743	0,7690227927	0,8971932581	-6,5715275018
