Ensembl ID	Mouse Gene 2.1 ST probeset ID	Mouse Genome 430 2.0 probeset ID	MGI Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000059498	17229620	1448620_at	Fcgr3	0,011409093	7,0164719533	0,1617733209	0,872132072	0,9471735201	-6,6020501298
ENSMUSG00000071573	17363997	1453180_at	Rnls	-0,0075847498	4,8368863049	-0,1612961594	0,8725058993	0,9471735201	-6,6021273155
ENSMUSG00000078349	17422904	1456164_at	AW011738	-0,008094556	4,812204199	-0,161290181	0,8725105832	0,9471735201	-6,6021282812
ENSMUSG00000049932	17516558	1416746_at	H2afx	0,0055795386	8,8679012179	0,1619852109	0,8719660783	0,9471625379	-6,6020157815
ENSMUSG00000020734	17271803	1449245_at	Grin2c	-0,0073439504	7,814917305	-0,1622120074	0,8717884134	0,9471603096	-6,6019789669
ENSMUSG00000022586	17318076	1425890_at	Ly6i	-0,009298196	4,361700643	-0,1621304603	0,871852294	0,9471603096	-6,6019922099
ENSMUSG00000026885	17384508	1452964_at	Ttll11	-0,005030606	8,5966533903	-0,1626627905	0,8714353045	0,9470330802	-6,6019056411
ENSMUSG00000031381	17539548	1453497_a_at	Piga	0,0069354336	6,6454063917	0,1626538426	0,8714423134	0,9470330802	-6,6019070986
ENSMUSG00000032126	17526225	1436930_x_at	Hmbs	0,0055836626	7,4125622739	0,1629024377	0,871247594	0,9470330802	-6,6018665766
ENSMUSG00000063354	17318587	1451139_at	Slc39a4	0,0150790163	4,2934211149	0,1625652033	0,8715117446	0,9470330802	-6,6019215322
ENSMUSG00000074825	17391233	1431234_at	Itpripl1	0,0073176959	5,7887545841	0,1630331254	0,8711452323	0,9470330802	-6,6018452492
ENSMUSG00000064039	17532574	1422349_at	Ccr1l1	0,0140232851	3,8444156299	0,163875876	0,8704851978	0,946524246	-6,6017073074
ENSMUSG00000030340	17463169	1425088_at	Scnn1a	0,0079692692	6,7110402079	0,1641163559	0,8702968732	0,9464408716	-6,6016678153
ENSMUSG00000028779	17419206	1448644_at	Pef1	-0,0067426872	8,4048027399	-0,1642845345	0,8701651736	0,946419063	-6,6016401622
ENSMUSG00000034744	17460133	1419509_a_at	Nagk	0,0122798249	5,7140266346	0,1643030005	0,8701507133	0,946419063	-6,6016371242
ENSMUSG00000021477	17293706	1451310_a_at	Ctsl	-0,0121825814	6,0154274497	-0,1646327077	0,8698925333	0,9463653754	-6,6015828234
ENSMUSG00000023140	17459760	1416139_at	Reg2	-0,0102261037	5,1853504867	-0,1647967239	0,8697641044	0,9463471073	-6,6015557703
ENSMUSG00000031734	17511623	1418517_at	Irx3	0,0099541429	4,8602828774	0,1656095548	0,8691276892	0,9457760489	-6,601421304
ENSMUSG00000112294	17237784	1458395_at		0,0122091432	4,9638153923	0,1657668297	0,869004559	0,9457634673	-6,6013952098
ENSMUSG00000020075	17241436	1448270_at	Ddx21	-0,006028661	7,0002177197	-0,1661952906	0,8686691347	0,9455198067	-6,6013239963
ENSMUSG00000009356	17267504	1448998_at	Lpo	0,0118811973	5,0204705357	0,1668977366	0,8681192714	0,9451963492	-6,601206847
ENSMUSG00000068394	17390950	1427496_at	Cep152	-0,009250936	5,5949891647	-0,1668504897	0,8681562535	0,9451963492	-6,601214742
ENSMUSG00000102997	17429655	1441582_at	Gm17244	-0,0143221246	4,4288017556	-0,1667173535	0,8682604661	0,9451963492	-6,6012369772
ENSMUSG00000032842	17345362	1428009_a_at	Abcc10	-0,0094071148	5,6589011526	-0,1677513914	0,8674511328	0,9449279199	-6,6010638158
ENSMUSG00000044518	17428427	1422393_at	Foxe3	-0,008040078	4,9783635487	-0,1674596306	0,8676794773	0,9449279199	-6,6011127828
ENSMUSG00000046323	17462686	1424295_at	Dppa3	-0,0108366352	4,9048672619	-0,1675823363	0,8675834412	0,9449279199	-6,6010921992
ENSMUSG00000074591	17405389	1442652_at	Ankub1	0,0091719661	5,4880780393	0,1677093389	0,8674840442	0,9449279199	-6,6010708789
ENSMUSG00000032011	17516462	1423135_at	Thy1	0,0056580404	11,8696443434	0,1680735258	0,86719903	0,9448902541	-6,6010096523
ENSMUSG00000018479	17254522	1429873_at	1700125H20Rik	-0,0069252898	4,7545313392	-0,1682315781	0,8670753431	0,9448769358	-6,6009830395
ENSMUSG00000026656	17229607	1435477_s_at	Fcgr2b	0,0098138905	5,7462264735	0,1684625248	0,8668946174	0,9448014491	-6,6009441078
ENSMUSG00000038665	17465865	1439986_at	Dgki	0,0131717135	6,4763085138	0,1686081168	0,866780689	0,9447987528	-6,6009195373
ENSMUSG00000027794	17397695	1429817_at	Sohlh2	0,0164981524	5,2478445859	0,1691405921	0,8663640418	0,9446307323	-6,6008294948
ENSMUSG00000030513	17478961	1426981_at	Pcsk6	0,0057955925	7,452287341	0,1695911411	0,8660115297	0,9446307323	-6,6007530848
ENSMUSG00000034586	17271861	1423914_at	Hid1	0,0061693731	9,0232568368	0,1697025227	0,8659243883	0,9446307323	-6,6007341639
ENSMUSG00000039456	17327311	1420091_s_at	Morc3	0,0087807613	7,0074007296	0,1689712102	0,8664965743	0,9446307323	-6,6008581684
ENSMUSG00000040829	17252038	1438498_at	Zmynd15	-0,0136734373	4,1202171463	-0,1694559781	0,8661172791	0,9446307323	-6,6007760288
ENSMUSG00000053367	17473570	1456804_at	Epp13	-0,0128023681	4,6085676283	-0,1700342675	0,8656648517	0,9446307323	-6,6006777355
ENSMUSG00000073209	17465597	1457397_at	Klf14	0,0086265779	5,7464496004	0,1689475233	0,8665151084	0,9446307323	-6,6008621759
ENSMUSG00000073787	17497947	1440507_at	Gm10575	-0,0073193579	5,4651538274	-0,169167703	0,8663428294	0,9446307323	-6,6008249028
ENSMUSG00000085105	17476690	1458283_at	Gm12758	0,0096216408	4,821419016	0,169121067	0,8663793191	0,9446307323	-6,6008328016
ENSMUSG00000031990	17525186	1423503_at	Jam3	-0,006055116	7,8890015641	-0,170374982	0,8653983134	0,9445064378	-6,6006196668
ENSMUSG00000027722	17397142	1417254_at	Spata5	0,0113459112	6,4773379219	0,1706242863	0,8652032945	0,9444467015	-6,6005771037
ENSMUSG00000032085	17526576	1423505_at	Tagln	0,0154781922	6,3853898428	0,1707243474	0,8651250238	0,9444467015	-6,6005600031
ENSMUSG00000086951	17252333	1440520_a_at	1700051A21Rik	-0,0102400134	4,1463081886	-0,1705873755	0,8652321675	0,9444467015	-6,6005834093
ENSMUSG00000001670	17505478	1451557_at	Tat	0,0147659784	4,9373871549	0,1713104081	0,8646666178	0,9441941156	-6,6004596431
ENSMUSG00000041530	17430080	1434331_at	Ago1	0,0059671786	8,6443232415	0,1714114903	0,8645875579	0,9441941156	-6,6004422985
ENSMUSG00000000318	17251978	1419605_at	Clec10a	0,0122636228	4,5410528835	0,1717858168	0,8642947962	0,9440455314	-6,6003779793
ENSMUSG00000040722	17527520	1450247_a_at	Scamp5	-0,0059039299	10,9518437325	-0,1720321488	0,8641021498	0,9440455314	-6,6003355765
ENSMUSG00000047880	17526310	1422003_at	Cxcr5	-0,0131602342	4,1186616145	-0,1718462994	0,8642474944	0,9440455314	-6,6003675737
ENSMUSG00000053194	17446740	1454248_at	Cib4	-0,0103276044	4,5711663112	-0,1717691672	0,8643078175	0,9440455314	-6,6003808432
ENSMUSG00000032496	17522555	1450009_at	Ltf	0,0077372901	5,3264473498	0,1724818054	0,8637505129	0,9439233077	-6,6002580176
ENSMUSG00000039179	17328070	1429355_at	Tekt5	0,0111566279	5,812114186	0,1727548486	0,8635370034	0,9438116526	-6,6002108231
ENSMUSG00000002326	17300638	1416356_at	Gmpr2	-0,0089038419	7,6977769022	-0,1732564626	0,8631447867	0,9435968704	-6,6001239267
ENSMUSG00000017316	17270048	1420440_at	Ppy	0,0118443871	4,3467174596	0,1731485309	0,8632291766	0,9435968704	-6,6001426454
ENSMUSG00000032454	17520631	1422846_at	Rbp2	0,0088387295	4,2888367045	0,1733205108	0,8630947093	0,9435968704	-6,6001128133
ENSMUSG00000031994	17515703	1418270_at	Adamts8	0,0097553036	5,8437007623	0,1737117552	0,8627888193	0,9435359177	-6,6000448369
ENSMUSG00000038578	17425816	1458245_at	Susd1	-0,0139341685	5,4380885565	-0,1736469321	0,8628394991	0,9435359177	-6,6000561101
ENSMUSG00000049604	17255534	1419576_at	Hoxb13	0,0082032027	4,2710754223	0,1739773363	0,8625811898	0,9434968704	-6,5999986065
ENSMUSG00000029864	17457876	1452823_at	Gstk1	-0,0075932403	7,6530230812	-0,1742090835	0,8624000194	0,9434204368	-6,599958208
ENSMUSG00000020549	17250876	1419680_a_at	Elac2	0,0074427653	7,4591641897	0,1757035474	0,8612318885	0,9429804126	-6,5996964012
ENSMUSG00000022325	17310950	1428458_at	Pop1	0,0095709808	6,1219773618	0,1752839103	0,8615598617	0,9429804126	-6,5997701406
ENSMUSG00000038323	17212931	1434422_at	1700066M21Rik	0,0066476914	8,5551481313	0,1748659556	0,8618865444	0,9429804126	-6,5998434094
ENSMUSG00000049404	17405746	1438055_at	Rarres1	-0,0154547463	4,5651720487	-0,175017707	0,8617679293	0,9429804126	-6,5998168271
ENSMUSG00000051490	17363640	1422318_at	Foxd4	0,0115144855	3,7678061228	0,1752818403	0,8615614796	0,9429804126	-6,599770504
ENSMUSG00000054083	17476011	1449970_at	Capn12	-0,0103189923	5,8215518624	-0,1749516917	0,8618195292	0,9429804126	-6,5998283938
ENSMUSG00000060509	17532564	1422294_at	Xcr1	-0,0145724063	4,1682210633	-0,1754720311	0,8614128303	0,9429804126	-6,5997371055
ENSMUSG00000050106	17258813	1458372_at	Tmc8	-0,0194163826	6,5070945127	-0,1759944042	0,8610045799	0,942867307	-6,599645188
ENSMUSG00000025573	17258834	1431194_at	6030468B19Rik	-0,0076098724	5,4959389662	-0,1763020082	0,8607641959	0,9427984974	-6,5995909339
ENSMUSG00000028063	17406783	1457670_s_at	Lmna	0,0100748624	5,4704865058	0,1763203447	0,8607498669	0,9427984974	-6,5995876968
ENSMUSG00000048013	17269322	1420409_at	Krt35	0,0149903096	3,990014456	0,176217128	0,8608305261	0,9427984974	-6,5996059142
ENSMUSG00000090213	17394727	1451341_s_at	Tmem189	-0,0092416604	6,2722065712	-0,176405268	0,8606835042	0,9427984974	-6,5995727001
ENSMUSG00000029522	17441160	1416626_at	Pla2g1b	-0,0091841668	4,4352704957	-0,1769285754	0,8602745922	0,9426767992	-6,5994801296
ENSMUSG00000029410	17449656	1422159_at	Ppef2	0,0151827847	4,1225311756	0,1777456443	0,8596362125	0,9420990528	-6,5993350465
ENSMUSG00000026074	17212138	1422615_at	Map4k4	0,0123688522	6,7826216852	0,1782156016	0,8592690754	0,9418184577	-6,599251296
ENSMUSG00000018844	17254121	1430915_at	Fndc8	-0,0156497586	4,2078500735	-0,1793425354	0,8583888271	0,9410892755	-6,5990495666
ENSMUSG00000042106	17531075	1452903_at	Fam212a	0,0087123848	6,2404451528	0,1792094273	0,8584927884	0,9410892755	-6,5990734601
ENSMUSG00000053121	17446620	1458620_at	Gm5129	0,0148925567	4,3251389108	0,1793396615	0,8583910717	0,9410892755	-6,5990500827
ENSMUSG00000022002	17302035	1432449_at	Erich6b	0,0208479714	4,6531315441	0,1796533017	0,8581461193	0,9410743406	-6,5989937138
ENSMUSG00000028362	17426356	1450272_at	Tnfsf8	0,0170489673	4,609313658	0,1799084257	0,8579468783	0,9409775763	-6,5989477892
ENSMUSG00000007107	17229865	1437321_at	Atp1a4	0,01406845	4,6320101765	0,1801402029	0,8577658783	0,9409007959	-6,5989060108
ENSMUSG00000028788	17419044	1420612_s_at	Ptp4a2	-0,0052659451	9,7004644438	-0,1802326744	0,8576936673	0,9409007959	-6,5988893276
ENSMUSG00000058290	17315352	1433862_at	Espl1	-0,0108732082	4,8703321725	-0,181770415	0,8564930271	0,9397477855	-6,5986106434
ENSMUSG00000030214	17472114	1448786_at	Plbd1	-0,0097714629	5,4872900308	-0,1820123342	0,856304172	0,9396621963	-6,5985665852
ENSMUSG00000064267	17442046	1424032_at	Hvcn1	0,0127687172	5,2241419818	0,1823892803	0,8560099246	0,939460918	-6,5984978194
ENSMUSG00000049670	17364805	1434943_at	Morn4	0,0051976226	9,3465634422	0,1828350821	0,8556619543	0,9392006198	-6,5984163089
ENSMUSG00000059772	17496367	1454082_a_at	Slx1b	0,0127927101	4,5151365516	0,1835270982	0,8551218591	0,9387293447	-6,5982893869
ENSMUSG00000019832	17239227	1416527_at	Rab32	0,0129296546	4,8329257809	0,1841742456	0,8546168456	0,9382964642	-6,598170261
ENSMUSG00000027514	17395079	1419604_at	Zbp1	0,0105039692	5,0236024461	0,1845131716	0,8543523829	0,9381276101	-6,5981077049
ENSMUSG00000063087	17352427	1441786_at	Gm10125	-0,0181999808	6,6699699503	-0,1847448607	0,8541716064	0,9380506163	-6,5980648756
ENSMUSG00000108077	17467963	1430791_at	6330415B21Rik	0,0169574775	6,8543044046	0,1853718883	0,8536824048	0,9376348466	-6,5979486962
ENSMUSG00000024976	17360427	1423129_at	Shoc2	0,0089760077	8,9126807874	0,1858697615	0,8532940097	0,9373297033	-6,5978561672
ENSMUSG00000000202	17271700	1428303_at	Btbd17	0,0083480792	6,181034396	0,1871636905	0,8522847762	0,9369068319	-6,5976145336
ENSMUSG00000010476	17497366	1428349_s_at	Ebf3	0,0147305712	4,8696050436	0,1872771046	0,8521963277	0,9369068319	-6,5975932743
ENSMUSG00000010830	17313000	1418538_at	Kdelr3	-0,0145555304	4,5309260892	-0,1870795626	0,8523503863	0,9369068319	-6,5976302948
ENSMUSG00000020471	17260221	1448277_at	Pold2	-0,008198252	7,2715907522	-0,1868261138	0,8525480539	0,9369068319	-6,5976777354
ENSMUSG00000021795	17305243	1420378_at	Sftpd	0,0171102857	4,5678760622	0,1865049752	0,8527985272	0,9369068319	-6,5977377539
ENSMUSG00000025428	17352020	1423111_at	Atp5a1	-0,0050070787	12,2836510878	-0,1883106251	0,8513904028	0,9369068319	-6,5973989508
ENSMUSG00000028445	17424276	1452893_s_at	Enho	-0,0104639023	8,5119040452	-0,1870115098	0,8524034606	0,9369068319	-6,5976430393
ENSMUSG00000029924	17466101	1424920_at	Slc37a3	-0,0064290434	7,5448372386	-0,1887105837	0,8510785636	0,9369068319	-6,5973234636
ENSMUSG00000030443	17486078	1439861_at	Zfp583	0,0141785767	6,0925644429	0,1883942633	0,8513251899	0,9369068319	-6,5973831783
ENSMUSG00000033409	17505837	1432442_at	Syce1l	0,01508804	4,2404805897	0,1876636922	0,8518948535	0,9369068319	-6,5975207128
ENSMUSG00000034940	17254366	1457695_at	Synrg	0,0056901765	8,0022677672	0,1883666052	0,8513467549	0,9369068319	-6,5973883948
ENSMUSG00000035561	17413674	1451260_at	Aldh1b1	0,0131130342	5,8114439802	0,1869516791	0,8524501229	0,9369068319	-6,5976542401
ENSMUSG00000038300	17477728	1450374_at	Pth2	0,0105414637	6,206143604	0,187723118	0,8518485132	0,9369068319	-6,5975095455
ENSMUSG00000039438	17526377	1418696_at	Ttc36	0,0210750484	4,9420452762	0,1891284933	0,8507527539	0,9369068319	-6,5972444174
ENSMUSG00000040154	17394108	1425418_at	Wfdc5	-0,0152672088	4,9594326645	-0,1866253737	0,8527046202	0,9369068319	-6,5977152644
ENSMUSG00000046814	17374738	1435750_at	Gchfr	-0,0163177686	4,4998234151	-0,1869342956	0,8524636805	0,9369068319	-6,5976574938
ENSMUSG00000049164	17359411	1428629_at	Zfp518a	0,0139872942	6,1112409045	0,1865577577	0,8527573583	0,9369068319	-6,5977278964
ENSMUSG00000049555	17531671	1439838_a_at	Tmie	0,0080164564	5,4189904828	0,1888089268	0,8510018912	0,9369068319	-6,597304878
ENSMUSG00000062580	17227297	1426256_at	Timm17a	-0,0061050567	9,8016930503	-0,186564922	0,8527517703	0,9369068319	-6,5977265581
ENSMUSG00000071649	17357306	1416960_at	B3gat3	0,0063826348	9,0670699386	0,1891604902	0,8507278096	0,9369068319	-6,5972383581
ENSMUSG00000097330	17353800	1454016_at	Gm26672	0,0107374854	4,4197695055	0,1876314807	0,8519199722	0,9369068319	-6,5975267645
ENSMUSG00000030579	17476364	1450792_at	Tyrobp	0,0090237314	7,9085983797	0,1900397253	0,8500424325	0,9364275114	-6,5970714557
ENSMUSG00000073862	17495260	1446893_at	Gm5600	0,0159993765	5,0540950773	0,1902235029	0,8498991898	0,9363914001	-6,5970364722
ENSMUSG00000053420	17244426	1457737_at	Gm4792	-0,014268807	4,4368385008	-0,1904954296	0,84968725	0,9362795812	-6,5969846468
ENSMUSG00000073705	17433029	1453067_at	Apitd1	-0,0116962733	5,0276576445	-0,1905845184	0,8496178165	0,9362795812	-6,5969676516
ENSMUSG00000014773	17341179	1419204_at	Dll1	-0,0063062749	6,3868438803	-0,1912411664	0,8491060797	0,9358824909	-6,5968421404
ENSMUSG00000028433	17424163	1424281_at	Ubap2	-0,006826322	8,4759340936	-0,1913652196	0,8490094103	0,9358824909	-6,5968183806
ENSMUSG00000061100	17326069	1449015_at	Retnla	-0,0131465035	3,9109254709	-0,1913594152	0,8490139333	0,9358824909	-6,5968194926
ENSMUSG00000025129	17273159	1431281_at	Ppp1r27	-0,0129440317	4,0034252693	-0,1920447126	0,8484799517	0,9356495612	-6,5966879647
ENSMUSG00000029463	17452396	1424192_at	Fam216a	-0,0054849482	9,179489373	-0,1921661557	0,8483853311	0,9356495612	-6,5966646074
ENSMUSG00000085933	17427792	1446460_at	Tmem61	-0,0145539314	4,7584754907	-0,191937326	0,8485636223	0,9356495612	-6,5967086063
ENSMUSG00000035697	17235136	1428242_at	Arhgap45	-0,0146112337	5,529054766	-0,1931962895	0,847582808	0,9349329165	-6,5964658874
ENSMUSG00000002844	17330373	1448333_at	Adprh	0,0074501729	9,4711541743	0,193842061	0,8470798042	0,9347916354	-6,5963407725
ENSMUSG00000007721	17510223	1428605_at	Ccdc124	0,0073141589	8,9952162902	0,1935022868	0,8473444528	0,9347916354	-6,596406654
ENSMUSG00000021830	17305605	1427050_at	Txndc16	-0,0114652892	8,9685821722	-0,194312053	0,8467137589	0,9347916354	-6,596249452
ENSMUSG00000022208	17306666	1439031_at	Jph4	-0,0074381329	9,7389329165	-0,1946714925	0,8464338384	0,9347916354	-6,596179463
ENSMUSG00000022802	17324971	1457247_at	Lmln	-0,0113686126	6,3278139292	-0,1938240704	0,8470938166	0,9347916354	-6,5963442638
ENSMUSG00000024791	17356622	1416802_a_at	Cdca5	-0,0169621182	4,0417137859	-0,1935886551	0,8472771792	0,9347916354	-6,5963899183
ENSMUSG00000024998	17359160	1452398_at	Plce1	0,010771786	6,8492781077	0,1936038016	0,8472653815	0,9347916354	-6,5963869826
ENSMUSG00000027363	17375718	1422883_at	Usp8	-0,0107261035	9,1596832061	-0,1947728121	0,8463549374	0,9347916354	-6,596159711
ENSMUSG00000029771	17456692	1460231_at	Irf5	-0,0100169122	5,4855325678	-0,1939529228	0,8469934583	0,9347916354	-6,5963192517
ENSMUSG00000045027	17341671	1420352_at	Prss22	-0,0097520992	5,643690584	-0,1940930395	0,8468843296	0,9347916354	-6,5962920343
ENSMUSG00000050063	17477254	1448982_at	Klk6	0,0136484328	6,064874742	0,1939751755	0,8469761268	0,9347916354	-6,5963149305
ENSMUSG00000050266	17494476	1422359_at	Olfr690	0,0132407182	4,6215854304	0,1935112563	0,8473374663	0,9347916354	-6,5964049163
ENSMUSG00000026728	17367055	1438118_x_at	Vim	0,0094694541	8,9727150326	0,1953483741	0,845906758	0,9346652226	-6,5960473121
ENSMUSG00000048281	17307522	1442180_at	Dleu7	0,0120093283	6,713878649	0,1954875846	0,845798365	0,9346652226	-6,5960200765
ENSMUSG00000034928	17292732	1423532_at	Rnf44	-0,007806291	9,493715241	-0,1956869855	0,8456431116	0,9346175563	-6,5959810315
ENSMUSG00000017165	17256357	1422915_at	Gast	-0,0094218015	5,3252483777	-0,196603284	0,8449297613	0,9340370372	-6,5958010982
ENSMUSG00000069020	17368920	1437227_at	Urm1	0,0099696451	6,8963704151	0,1965031991	0,8450076723	0,9340370372	-6,5958207927
ENSMUSG00000025260	17538852	1448286_at	Hsd17b10	-0,0073957193	8,142463542	-0,1968760178	0,8447174597	0,9339598156	-6,5957473795
ENSMUSG00000019942	17241692	1448314_at	Cdk1	-0,0156048368	4,5740109545	-0,1972486859	0,8444273861	0,9338141013	-6,5956738571
ENSMUSG00000046109	17420500	1421611_at	AB041806	-0,0111351963	5,3267429281	-0,1973160866	0,8443749257	0,9338141013	-6,5956605451
ENSMUSG00000053184	17254006	1429970_at	Spaca3	0,0105793724	4,9989828688	0,1974646861	0,844259268	0,9338141013	-6,5956311797
ENSMUSG00000053603	17243215	1454143_at	4930442H23Rik	0,0180620747	3,7739350509	0,19741329	0,8442992701	0,9338141013	-6,5956413388
ENSMUSG00000063851	17426173	1425124_at	Rnf183	-0,0154646981	4,1508292964	-0,197186857	0,8444755103	0,9338141013	-6,5956860647
ENSMUSG00000015757	17231574	1424043_at	Ppil4	-0,0071174812	8,8258228154	-0,1988651394	0,8431694392	0,9337119307	-6,5953533457
ENSMUSG00000020778	17258547	1427895_at	Ten1	0,0073372718	7,5863781552	0,1988253233	0,8432004197	0,9337119307	-6,5953612719
ENSMUSG00000021024	17275555	1416506_at	Psma6	0,0060048118	9,8174812874	0,1994541254	0,8427111843	0,9337119307	-6,5952359121
ENSMUSG00000022151	17309918	1423958_a_at	Ttc33	-0,0077705807	7,3252324608	-0,1992892847	0,8428394315	0,9337119307	-6,5952688134
ENSMUSG00000030032	17468121	1422616_s_at	Wdr54	-0,0162654755	6,5144254755	-0,1987426963	0,8432647117	0,9337119307	-6,5953777152
ENSMUSG00000031310	17543587	1455017_a_at	Zmym3	0,0066520806	8,7193103198	0,1993420838	0,8427983529	0,9337119307	-6,5952582779
ENSMUSG00000032175	17524620	1417306_at	Tyk2	-0,0065449792	7,1158514171	-0,1994047685	0,8427495838	0,9337119307	-6,5952457663
ENSMUSG00000034175	17246945	1454719_at	Rhbdd3	-0,0106872286	6,3473437606	-0,1986824466	0,8433115927	0,9337119307	-6,5953897011
ENSMUSG00000034762	17416506	1425423_at	Glis1	-0,0080741432	5,8968364418	-0,1980131967	0,8438323818	0,9337119307	-6,595522595
ENSMUSG00000037254	17381589	1417618_at	Itih2	-0,0206819723	5,5145322611	-0,1987804663	0,8432353228	0,9337119307	-6,5953701996
ENSMUSG00000039676	17310250	1429891_at	Capsl	0,0184688567	4,5269830277	0,1980746771	0,8437845368	0,9337119307	-6,5955104054
ENSMUSG00000041126	17260357	1428029_a_at	H2afv	0,0101664548	8,0285973988	0,1981379461	0,8437353005	0,9337119307	-6,5954978573
ENSMUSG00000053604	17467556	1418337_at	Rpia	-0,0054363213	7,5378002726	-0,1984126279	0,8435215486	0,9337119307	-6,5954433332
ENSMUSG00000078954	17313751	1451320_at	Arhgap8	-0,0150020429	5,2353984756	-0,1982672657	0,843634665	0,9337119307	-6,5954721968
ENSMUSG00000026700	17218701	1421744_at	Tnfsf4	-0,0193262159	4,4823693628	-0,2001859408	0,8421418787	0,9335473657	-6,5950895176
ENSMUSG00000022583	17312229	1450562_at	Ly6f	0,0181933682	4,0159751865	0,2005879699	0,8418291619	0,9335193063	-6,5950088667
ENSMUSG00000034917	17243252	1417896_at	Tjp3	0,0135085038	4,957976683	0,2003600533	0,8420064428	0,9335193063	-6,5950546088
ENSMUSG00000047129	17236255	1440172_s_at	1700113H08Rik	-0,0097278883	4,3704510488	-0,2006776507	0,8417594075	0,9335193063	-6,5949908538
ENSMUSG00000048616	17267656	1422300_at	Nog	-0,0132361769	5,2353056849	-0,2008196396	0,8416489702	0,9335193063	-6,5949623182
ENSMUSG00000097333	17293996	1418291_at	Zfp87	0,0087768759	7,2979317285	0,2004651721	0,8419246769	0,9335193063	-6,5950335182
