	logFC	logCPM	LR	PValue	FDR	check	gene
214901	0.238131550573183	0.91764166124926	1.89638388032484	0.168483636974699	0.979217021667998	214901	Chtf18
214944	0.236781744695651	1.78283463773747	1.61083559068672	0.204374383580683	0.979217021667998	214944	Mob3b
215090	-0.0758892223185209	5.98262087967265	2.14490385625391	0.143043997328167	0.979217021667998	215090	Maneal
215160	0.0549544151005887	5.95988532497651	1.20985027046168	0.271361777471065	0.979217021667998	215160	Rhbdd2
215201	-0.0910298940892363	3.09995579898544	1.01735880393292	0.31314632853308	0.979217021667998	215201	Trmt2b
215303	0.113918993749423	5.75008499625247	1.04073256646648	0.30765115753116	0.979217021667998	215303	Camk1g
215387	0.269207681013524	0.342796546429499	1.13510626833926	0.286688777617184	0.979217021667998	215387	Ncaph
215446	-0.124105370930907	3.09423971362109	1.3366256621006	0.247629917207151	0.979217021667998	215446	Entpd3
215474	-0.0546032361838668	5.67248267290292	1.35379330266511	0.244616059693318	0.979217021667998	215474	Sec22c
215512	-0.155000715559154	1.87259781570399	1.40500915829274	0.235886671488372	0.979217021667998	215512	Fam117a
215615	0.0649993257539813	5.36181879587335	1.39916009792744	0.236864248225957	0.979217021667998	215615	Rnpep
215708	-0.0601514343327682	6.93135753686094	1.62656037591908	0.20217945771632	0.979217021667998	215708	Miga1
215999	0.0722855675121292	4.97872151766288	1.47579670432105	0.224433326674948	0.979217021667998	215999	Mcu
216021	-0.17431006941151	2.43660300484963	2.31784424271603	0.127897167237897	0.979217021667998	216021	Stox1
216049	-0.0396048417464447	9.49930103846531	1.02813472825937	0.310597169314363	0.979217021667998	216049	Zfp365
216119	-0.179293833686734	1.90148379600876	2.02298399866356	0.154934414226006	0.979217021667998	216119	Ybey
216134	0.0501835663287631	7.35489926092821	1.11416763876386	0.291177787366487	0.979217021667998	216134	Pdxk
216150	0.0671737699756282	5.09902385699364	1.41400173677825	0.234393216486572	0.979217021667998	216150	Cdc34
216151	0.0856704881051552	5.07262097807824	1.95283972222747	0.162281171989498	0.979217021667998	216151	Polrmt
216157	0.0449050635399135	6.73186681487756	1.08309920336415	0.29800527622125	0.979217021667998	216157	Tmem259
216169	0.0897176740804251	6.48038694117864	2.02408728789914	0.154821917767536	0.979217021667998	216169	Abhd17a
216177	-0.234899645534628	0.685361528278195	1.46592966633798	0.225989000320311	0.979217021667998	216177	AU041133
216188	-0.133616331864404	2.9254600065783	1.59810264992592	0.206172300265099	0.979217021667998	216188	Aldh1l2
216345	0.0714218913754689	6.13729643586148	2.23263959907	0.135122831583748	0.979217021667998	216345	Zfc3h1
216363	-0.0501240616269474	5.30008135464667	1.03985063782186	0.307856212140879	0.979217021667998	216363	Rab3ip
216505	-0.103391909660787	4.95523274464468	2.24883786741898	0.133714789073993	0.979217021667998	216505	Pik3ip1
216527	0.0720704249134795	5.26330915869961	1.35980391036865	0.243571468519969	0.979217021667998	216527	Ccm2
216549	0.0449506247997669	6.58301691818501	1.03406069983515	0.309206830621099	0.979217021667998	216549	Aftph
216618	-0.0676887962678808	6.488159815115	1.82063165771128	0.177238107203269	0.979217021667998	216618	Cfap36
21665	0.474604608056388	3.78962658961276	1.7472213261298	0.186226432025753	0.979217021667998	21665	Tdg
21678	0.185997452822056	1.23525336192678	1.24922613111142	0.263700333522766	0.979217021667998	21678	Tead3
216792	-0.118709372142236	2.88233626302172	1.20235578582329	0.272851340519589	0.979217021667998	216792	Iba57
216820	0.092851295645122	3.78000951692996	1.24408210535138	0.264685780480757	0.979217021667998	216820	Dhrs7b
216846	-0.0687648009474093	4.67290257625283	1.16152932278368	0.281148598030918	0.979217021667998	216846	Cntrob
216848	-0.0408256971741451	9.37146913685719	1.02235598729139	0.311960813496415	0.979217021667998	216848	Chd3
216850	-0.116159317124465	4.92933416241757	1.93478994964559	0.164235351637493	0.979217021667998	216850	Kdm6b
216961	0.0847438699764444	5.78879049633366	1.24781426577821	0.263970351623795	0.979217021667998	216961	Coro6
216963	0.0590337691754444	8.70490926526918	1.8215744203674	0.177125983433949	0.979217021667998	216963	Git1
216965	-0.0781522573455207	6.31112451976643	1.7312842179701	0.188246974121327	0.979217021667998	216965	Taok1
216971	-0.0715958877780499	5.40038343031356	1.33232938966529	0.248391239388448	0.979217021667998	216971	Fam222b
217011	0.124356642950124	3.37894584812679	1.59404466848625	0.20674921405655	0.979217021667998	217011	Nle1
217082	-0.0459410059862459	7.81722916474117	1.07211647955388	0.300467872138696	0.979217021667998	217082	Hlf
217109	-0.0867472128001438	4.26000604824722	1.53135127863021	0.21590975515869	0.979217021667998	217109	Utp18
217143	-0.32712642416815	-0.159877059369269	1.11748646250541	0.290460328007832	0.979217021667998	217143	Gpr179
217201	0.0852046529035225	4.67243312415355	1.30963449236425	0.252460843163319	0.979217021667998	217201	Rundc1
217207	-0.0629739749985531	5.4768734984313	1.112425733745	0.291555255110862	0.979217021667998	217207	Dhx8
217258	0.195399651344891	2.04713349129943	1.80858479425659	0.178678090401184	0.979217021667998	217258	Abca8a
217265	-0.0593538997119805	5.61578694258022	1.054050156115	0.304576140076247	0.979217021667998	217265	Abca5
217325	0.222136142329135	0.903722154640056	1.48663228548845	0.222739715804066	0.979217021667998	217325	Llgl2
217331	0.0783530015961498	4.82540903026702	1.58295300227193	0.208335849628314	0.979217021667998	217331	Unk
217335	0.0634150472757302	6.73495426366151	1.86670576440744	0.171852849745447	0.979217021667998	217335	Fbf1
217340	-0.0431591410996599	8.69804476284654	1.45076036152998	0.22840598525926	0.979217021667998	217340	Rnf157
217366	0.0757524912741155	6.435154987791	1.7028272983231	0.191918642863122	0.979217021667998	217366	Lrrc45
217370	-0.081322216879037	4.31993487526786	1.74152229331373	0.186946057665177	0.979217021667998	217370	BC017643
217517	-0.068013303909827	6.58398495832439	1.24582253060115	0.264351853751741	0.979217021667998	217517	Stxbp6
217558	-0.138273386054479	3.62561491557721	1.50453869801137	0.219974327624359	0.979217021667998	217558	G2e3
21762	-0.0505697607540784	7.19013028252038	1.44335459196175	0.229597265059436	0.979217021667998	21762	Psmd2
217682	-0.150200792665431	1.40721573951801	1.03641071604817	0.308657716176537	0.979217021667998	217682	Plekhd1
217700	-0.244590835720472	1.28856390954522	2.00144068399318	0.157149778106576	0.979217021667998	217700	Acot6
217715	0.0639841240720952	5.02343876063532	1.17953607992731	0.27745046068943	0.979217021667998	217715	Eif2b2
217732	-0.081323123182029	6.7522994691484	2.11462142288292	0.145898128580945	0.979217021667998	217732	Cipc
217734	0.0836843211757879	4.98557358571786	1.48056190160483	0.223686628279136	0.979217021667998	217734	Pomt2
217737	0.0591616480417929	6.88935733436989	1.18516005630022	0.27630800871751	0.979217021667998	217737	Ahsa1
217827	0.0994942842633152	4.34137342896377	2.01864204507705	0.155378041702595	0.979217021667998	217827	Nrde2
217830	-0.147138173975251	3.11468451160909	2.10572258245632	0.146749006919133	0.979217021667998	217830	Dglucy
217837	-0.0539394913509767	5.97661344939522	1.0563755032882	0.304043306702853	0.979217021667998	217837	Itpk1
21803	-0.15441309758144	1.92121421399311	1.29417392189216	0.255280172531124	0.979217021667998	21803	Tgfb1
218030	0.257124661490737	0.65484631384398	1.14101463747168	0.285438031583872	0.979217021667998	218030	Pou6f2
21814	0.133321339411121	3.49400858950257	2.3211942201405	0.127622013207442	0.979217021667998	21814	Tgfbr3
21818	0.181533084014062	2.44978727596922	1.31153491447961	0.252116938700574	0.979217021667998	21818	Tgm3
218194	-0.0536032806259915	9.17057106498165	1.19200354470607	0.274925789829616	0.979217021667998	218194	Phactr1
218214	-0.0944964414221184	3.61064828510508	1.09868626208693	0.294554595710255	0.979217021667998	218214	Kdm1b
218236	-0.0394290968305687	7.61404854650655	1.03693924360307	0.308534392834014	0.979217021667998	218236	Fam120a
21826	0.138825886199729	3.34758818564639	2.28936306199248	0.130263369848599	0.979217021667998	21826	Thbs2
21830	-0.274819465316053	0.0569722819084036	1.37570844343526	0.240833510282375	0.979217021667998	21830	Theg
218333	0.0681529606675636	7.66225081283376	1.84839687136461	0.173969962883561	0.979217021667998	218333	Ice1
21844	-0.0600011202507767	6.33813486364765	1.52862066620461	0.216319576237196	0.979217021667998	21844	Tiam1
218441	0.0970349295461825	4.17776070026214	1.63481734682422	0.201038034464348	0.979217021667998	218441	Zfyve16
21857	-0.284321180470701	0.542647615063155	1.15471027214371	0.282565291083169	0.979217021667998	21857	Timp1
21859	0.0802363381124332	6.70475281097882	1.51642231658938	0.218161707249155	0.979217021667998	21859	Timp3
218613	-0.0857372711215519	4.57021421619196	1.54860304725061	0.213341787460309	0.979217021667998	218613	Mier3
218763	-0.0979968399829245	3.97207663459006	1.57068226599516	0.210107959816289	0.979217021667998	218763	Lrrc3b
21888	-0.0890638733609402	5.79266202505113	1.61391126994884	0.203942868481027	0.979217021667998	21888	Tle4
218885	-0.0763698001319315	4.02191248267651	1.25636297826408	0.262340653581295	0.979217021667998	218885	Oxnad1
218975	0.0835987478139804	4.92089304898781	2.07552198494311	0.149678725183792	0.979217021667998	218975	Mapk1ip1l
219140	-0.145805350161406	3.53005521444691	1.95274598412125	0.162291251851176	0.979217021667998	219140	Spata13
21917	-0.0787713807233352	4.91177578424873	1.93308521353063	0.164421301913967	0.979217021667998	21917	Tmpo
219189	0.0631554522856725	5.77445774924986	1.20789080986445	0.271750244248402	0.979217021667998	219189	Vwa8
219228	-0.0841122677761111	6.42894071135808	1.20962024363462	0.271407344709934	0.979217021667998	219228	Pcdh17
21930	0.176935178125832	1.56584081595983	1.06405853881417	0.302291348246686	0.979217021667998	21930	Tnfaip6
21936	0.127789399711569	2.944023810979	1.48817670077248	0.222499570626279	0.979217021667998	21936	Tnfrsf18
21938	-0.198309572142399	1.81554602011231	2.09849692211194	0.147444020360133	0.979217021667998	21938	Tnfrsf1b
21946	-0.1798348652523	2.33006518387732	2.22117607514513	0.136129326721159	0.979217021667998	21946	Pglyrp1
21955	0.213951140573168	0.818017536829375	1.04771783915121	0.306033275044456	0.979217021667998	21955	Tnnt1
21960	0.22518716231334	6.30022878101437	1.17800097227	0.277763333884155	0.979217021667998	21960	Tnr
22004	0.141866939002973	2.78830140883365	1.25652441926245	0.262309997326142	0.979217021667998	22004	Tpm2
22026	0.0700127094448545	5.99334315069682	1.25542097379228	0.262519620774887	0.979217021667998	22026	Nr2c2
22030	0.133024966761083	3.4330781003549	1.65214852064322	0.19866675805056	0.979217021667998	22030	Traf2
22038	0.24983572633925	0.125786143882411	1.03711690666374	0.30849295241253	0.979217021667998	22038	Plscr1
22041	-0.0960068093541841	6.7501468206849	1.38735829250185	0.238851727805998	0.979217021667998	22041	Trf
22057	0.123322008907492	4.86432172076619	1.85474200529744	0.173232876818384	0.979217021667998	22057	Tob1
22066	0.0706644605146666	4.27810309667175	1.08618424285175	0.297318206334519	0.979217021667998	22066	Trpc4
22123	0.0456487582958106	6.76761906006913	1.06985045861911	0.300979226096713	0.979217021667998	22123	Psmd3
22141	-0.0582907681140817	8.34329996284602	1.93992228118613	0.163676972938594	0.979217021667998	22141	Tub
22143	0.292057768758802	2.76043353636546	1.08066734348375	0.298548314679434	0.979217021667998	22143	Tuba1b
22154	-0.0662360616119034	6.76507265635352	1.60057195866889	0.205822174687919	0.979217021667998	22154	Tubb5
22183	0.0716051651908935	6.3570800093183	2.19393938009173	0.138554550581199	0.979217021667998	22183	Zrsr1
22213	0.0655272144609961	5.31270107448286	1.29163233491931	0.255747349934194	0.979217021667998	22213	Ube2g2
22214	-0.0681481400229562	6.60294283533503	2.1001351293469	0.147286121373066	0.979217021667998	22214	Ube2h
22217	-0.0565629149370317	6.33690200147962	1.3440703338853	0.246317430207564	0.979217021667998	22217	Usp12
22232	-0.103547747670452	4.46989823367627	2.27854604482556	0.131174794400328	0.979217021667998	22232	Slc35a2
22234	-0.0507087148051019	6.7370262690821	1.36221935687575	0.243153217741624	0.979217021667998	22234	Ugcg
22258	0.0484963020205304	6.79023952008313	1.16336347542765	0.280769075887048	0.979217021667998	22258	Usp4
22288	-0.0518479202921938	6.31404854484794	1.21439756377259	0.270462941181636	0.979217021667998	22288	Utrn
22289	-0.0781975974947928	4.97656063770069	1.1135229145984	0.291317425219213	0.979217021667998	22289	Kdm6a
22318	-0.0599742285200717	10.3081283380066	1.71051901982884	0.1909180441794	0.979217021667998	22318	Vamp2
22320	0.128242522051685	2.41874080924452	1.41814254576752	0.23370937299401	0.979217021667998	22320	Vamp8
22321	0.0627884689104952	5.36667184032178	1.32849419732963	0.249073278375378	0.979217021667998	22321	Vars
22327	-0.102404058748233	5.56615367134256	2.25576541205437	0.133117622385795	0.979217021667998	22327	Vbp1
22340	0.0810234680039056	5.46039859703985	2.23139353257237	0.135231831548393	0.979217021667998	22340	Vegfb
22342	0.0812104956838494	5.49256823331358	1.32482171136665	0.249728534169945	0.979217021667998	22342	Lin7b
223499	-0.0907848396445374	4.15193317161195	2.05121403766766	0.152084873986347	0.979217021667998	223499	Dcaf13
22354	-0.0636759247940876	5.73193088494536	1.16002104467472	0.281461175995363	0.979217021667998	22354	Vipr1
223649	0.0507386956379553	6.69589232952611	1.07357947648179	0.30013832430505	0.979217021667998	223649	Nrbp2
22368	-0.0846917281845343	4.34100589085263	1.45841030216299	0.22718322774223	0.979217021667998	22368	Trpv2
22371	-0.194677132032514	3.84391107450436	2.29972514428661	0.129396894597179	0.979217021667998	22371	Vwf
223722	0.11995335796853	3.84915925588302	1.56067989063322	0.211565698977619	0.979217021667998	223722	Mcat
22376	0.265983880137206	0.397400996840821	1.37823498100506	0.240402023173195	0.979217021667998	22376	Was
22377	0.0839840786755931	4.3041360016983	1.40916728087991	0.235194678531315	0.979217021667998	22377	Wbp1
223827	0.0952566957484414	4.26138189203751	1.87226485330323	0.171215908329537	0.979217021667998	223827	Gxylt1
223828	-0.0876921826098258	5.05452545808732	1.83585335923166	0.175437737543913	0.979217021667998	223828	Pphln1
223838	0.087536154878747	4.11951184012602	1.38084442856601	0.239957362807647	0.979217021667998	223838	Adamts20
22384	-0.0425505251765574	8.42314783601655	1.18786742577789	0.275760144189313	0.979217021667998	22384	Eif4h
223870	0.0972850303561054	4.0030368624216	1.99738929487824	0.157570403324618	0.979217021667998	223870	Senp1
22388	-0.0561807166731169	7.3205493229538	1.50171630860841	0.220407468559358	0.979217021667998	22388	Wdr1
224019	0.0624841058121101	6.3989104368882	1.30243240727146	0.253769394033247	0.979217021667998	224019	Tmem191c
22402	-0.19345097450449	2.9639629327965	2.00829428609845	0.156441122451593	0.979217021667998	22402	Wisp1
224024	0.247779738168813	1.61047973623878	1.86837932759154	0.171660812595068	0.979217021667998	224024	Scarf2
22409	-0.108211163630504	3.31152323226322	1.22494951565448	0.268391490163414	0.979217021667998	22409	Wnt10a
224093	0.122738421490686	3.64505175979306	1.58362423693961	0.208239422851293	0.979217021667998	224093	Fam43a
224132	-0.0548006839583653	6.16544030440639	1.3543121072305	0.244525680748531	0.979217021667998	224132	Dirc2
224143	-0.0674638802189493	5.32227378156084	1.73525626202938	0.187741013919167	0.979217021667998	224143	Poglut1
22415	0.239392260116623	0.779469545486513	1.06102551109335	0.302981406173218	0.979217021667998	22415	Wnt3
224171	-0.150833737381245	1.92407335325406	1.3988887407099	0.236909720272879	0.979217021667998	224171	C330027C09Rik
224481	0.166550824956006	2.34455245614955	2.05295944033209	0.151910652021658	0.979217021667998	224481	Tfb1m
224523	-0.170900033190111	1.97595751960312	1.77301536355925	0.183009343888447	0.979217021667998	NA	NA
224585	-0.152274051937148	2.74478491827619	1.36913619233275	0.241960353252116	0.979217021667998	224585	Zfp160
224617	-0.0773132582909587	6.63501044838252	2.20075996162041	0.137942716030535	0.979217021667998	224617	Tbc1d24
224661	0.135809038371222	2.70916835611149	1.55607002872148	0.21224157263042	0.979217021667998	224661	Slc26a8
224691	-0.172324049841419	2.0958491427394	2.23078494080913	0.135285104013999	0.979217021667998	224691	Zfp472
224694	0.0906680855372392	3.33428340877886	1.37916705733134	0.240243078715672	0.979217021667998	224694	Zfp81
224794	-0.0860293711447956	4.56364194180491	1.44534617872436	0.229276167959269	0.979217021667998	224794	Enpp4
224836	-0.095083959329334	4.56424108139542	1.57990642243647	0.208774173101464	0.979217021667998	224836	Usp49
224907	0.0635910446835945	6.22729301293819	1.66419923069087	0.19703730462138	0.979217021667998	224907	Dus3l
